relative_time,S1_EDA,S2_EDA,S3_EDA,S4_EDA,S5_EDA,S6_EDA,S7_EDA,S8_EDA,S9_EDA,S10_EDA
8483.75,0.166583,0.10278,0.255031,0.089955,0.148874,0.469149,0.157575,1.005081,0.339573,0.353914
8484.0,0.166583,0.10278,0.251186,0.089955,0.146312,0.467868,0.161419,0.970479,0.339573,0.355196
8484.25,0.166583,0.100217,0.251186,0.089955,0.148874,0.469149,0.157575,0.932032,0.339573,0.353914
8484.5,0.167865,0.104061,0.251186,0.091236,0.153999,0.467868,0.161419,0.942285,0.339573,0.355196
8484.75,0.166583,0.104061,0.251186,0.091236,0.159123,0.472993,0.157575,0.956382,0.339573,0.355196
8485.0,0.166583,0.100217,0.249905,0.088673,0.153999,0.464025,0.158856,0.960226,0.339573,0.355196
8485.25,0.165302,0.100217,0.251186,0.089955,0.152718,0.466587,0.158856,0.964071,0.339573,0.355196
8485.5,0.169146,0.098935,0.251186,0.089955,0.152718,0.462744,0.157575,0.974324,0.339573,0.353914
8485.75,0.166583,0.098935,0.251186,0.088673,0.153999,0.462744,0.158856,0.973042,0.339573,0.356477
8486.0,0.165302,0.101498,0.249905,0.087392,0.15528,0.461463,0.157575,0.973042,0.338292,0.356477
8486.25,0.166583,0.100217,0.249905,0.088673,0.15528,0.462744,0.157575,0.976887,0.339573,0.356477
8486.5,0.165302,0.101498,0.251186,0.089955,0.157842,0.47043,0.157575,0.982013,0.339573,0.353914
8486.75,0.167865,0.098935,0.251186,0.091236,0.157842,0.474274,0.157575,0.982013,0.338292,0.355196
8487.0,0.166583,0.100217,0.249905,0.088673,0.159123,0.472993,0.157575,0.97945,0.338292,0.356477
8487.25,0.167865,0.101498,0.251186,0.092517,0.161685,0.474274,0.160137,0.982013,0.339573,0.355196
8487.5,0.166583,0.098935,0.249905,0.089955,0.156561,0.472993,0.158856,0.985858,0.339573,0.353914
8487.75,0.165302,0.098935,0.249905,0.089955,0.159123,0.472993,0.160137,0.985858,0.33701,0.353914
8488.0,0.167865,0.096373,0.249905,0.087392,0.161685,0.472993,0.160137,0.992265,0.334448,0.356477
8488.25,0.166583,0.098935,0.248623,0.089955,0.161685,0.472993,0.160137,0.987139,0.331885,0.360321
8488.5,0.166583,0.101498,0.247342,0.088673,0.160404,0.47043,0.160137,0.988421,0.331885,0.355196
8488.75,0.152488,0.096373,0.248623,0.089955,0.160404,0.467868,0.160137,0.992265,0.333166,0.355196
8489.0,0.142236,0.097654,0.243497,0.088673,0.160404,0.465306,0.158856,0.998673,0.339573,0.355196
8489.25,0.143518,0.100217,0.247342,0.088673,0.160404,0.461463,0.160137,1.010207,0.335729,0.355196
8489.5,0.151206,0.097654,0.233244,0.088673,0.160404,0.461463,0.158856,1.016615,0.335729,0.356477
8489.75,0.147362,0.098935,0.234526,0.092517,0.159123,0.458901,0.158856,1.002518,0.335729,0.360321
8490.0,0.146081,0.100217,0.234526,0.087392,0.159123,0.460182,0.163981,0.974324,0.33701,0.355196
8490.25,0.146081,0.096373,0.235808,0.087392,0.157842,0.458901,0.158856,0.91409,0.340855,0.355196
8490.5,0.149925,0.097654,0.235808,0.089955,0.159123,0.457619,0.158856,0.901275,0.33701,0.356477
8490.75,0.15505,0.098935,0.237089,0.087392,0.159123,0.456338,0.161419,0.915372,0.33701,0.356477
8491.0,0.156332,0.096373,0.237089,0.089955,0.159123,0.455057,0.160137,0.919216,0.33701,0.352633
8491.25,0.156332,0.096373,0.237089,0.088673,0.157842,0.455057,0.160137,0.92178,0.33701,0.353914
8491.5,0.167865,0.097654,0.237089,0.091236,0.161685,0.455057,0.160137,0.943566,0.33701,0.360321
8491.75,0.17299,0.098935,0.237089,0.088673,0.164248,0.452495,0.160137,0.9551,0.33701,0.353914
8492.0,0.178116,0.096373,0.238371,0.087392,0.164248,0.452495,0.158856,0.969197,0.33701,0.352633
8492.25,0.175553,0.096373,0.243497,0.089955,0.16681,0.451214,0.160137,0.957663,0.335729,0.355196
8492.5,0.175553,0.09381,0.239652,0.092517,0.162967,0.452495,0.160137,0.967916,0.33701,0.353914
8492.75,0.178116,0.097654,0.239652,0.091236,0.16681,0.448652,0.160137,0.967916,0.338292,0.355196
8493.0,0.175553,0.097654,0.239652,0.087392,0.168091,0.449933,0.160137,0.973042,0.33701,0.353914
8493.25,0.174272,0.095091,0.238371,0.089955,0.168091,0.447371,0.161419,0.969197,0.338292,0.353914
8493.5,0.176834,0.096373,0.240934,0.082267,0.165529,0.448652,0.160137,0.949974,0.338292,0.356477
8493.75,0.18196,0.097654,0.240934,0.086111,0.170653,0.453776,0.161419,0.937158,0.33701,0.356477
8494.0,0.185804,0.095091,0.240934,0.08483,0.180902,0.449933,0.160137,0.951256,0.338292,0.356477
8494.25,0.184523,0.095091,0.240934,0.08483,0.179621,0.447371,0.160137,0.97176,0.33701,0.35904
8494.5,0.188367,0.095091,0.240934,0.08483,0.186026,0.44609,0.160137,0.966634,0.33701,0.357758
8494.75,0.184523,0.096373,0.242215,0.075861,0.183464,0.44609,0.158856,0.970479,0.338292,0.356477
8495.0,0.184523,0.095091,0.242215,0.068173,0.170653,0.447371,0.163981,0.970479,0.33701,0.352633
8495.25,0.184523,0.095091,0.240934,0.078423,0.179621,0.444808,0.160137,0.960226,0.33701,0.346226
8495.5,0.185804,0.09381,0.240934,0.086111,0.182183,0.44609,0.161419,0.961508,0.338292,0.344945
8495.75,0.184523,0.09381,0.239652,0.087392,0.17834,0.442246,0.161419,0.97176,0.338292,0.343664
8496.0,0.184523,0.095091,0.238371,0.089955,0.184745,0.444808,0.165262,0.999955,0.33701,0.343664
8496.25,0.184523,0.09381,0.239652,0.091236,0.169372,0.440965,0.165262,1.04481,0.33701,0.341101
8496.5,0.184523,0.092528,0.238371,0.093798,0.169372,0.443527,0.165262,1.071722,0.33701,0.343664
8496.75,0.184523,0.095091,0.239652,0.09508,0.170653,0.442246,0.165262,1.081975,0.338292,0.341101
8497.0,0.184523,0.095091,0.239652,0.09508,0.170653,0.442246,0.166543,1.090946,0.342136,0.33982
8497.25,0.185804,0.092528,0.240934,0.098923,0.168091,0.442246,0.167824,1.099917,0.338292,0.344945
8497.5,0.185804,0.09381,0.239652,0.102767,0.168091,0.440965,0.170386,1.097354,0.338292,0.341101
8497.75,0.185804,0.09381,0.239652,0.102767,0.16681,0.442246,0.166543,1.09479,0.338292,0.341101
8498.0,0.185804,0.096373,0.239652,0.098923,0.165529,0.440965,0.166543,1.07813,0.338292,0.341101
8498.25,0.185804,0.096373,0.243497,0.101486,0.168091,0.442246,0.169105,1.074286,0.339573,0.344945
8498.5,0.185804,0.09381,0.239652,0.104048,0.164248,0.440965,0.166543,1.073004,0.33701,0.343664
8498.75,0.184523,0.09381,0.238371,0.107892,0.16681,0.438403,0.167824,1.065315,0.338292,0.342382
8499.0,0.185804,0.09381,0.237089,0.109173,0.174496,0.438403,0.167824,1.060188,0.338292,0.343664
8499.25,0.188367,0.096373,0.234526,0.110455,0.179621,0.438403,0.167824,1.067878,0.338292,0.33982
8499.5,0.185804,0.092528,0.230681,0.111736,0.17834,0.440965,0.167824,1.066596,0.338292,0.33982
8499.75,0.185804,0.09381,0.2294,0.111736,0.180902,0.437122,0.167824,1.065315,0.338292,0.344945
8500.0,0.185804,0.092528,0.2294,0.113017,0.183464,0.440965,0.167824,1.064033,0.342136,0.341101
8500.25,0.185804,0.09381,0.231963,0.113017,0.183464,0.435841,0.167824,1.057625,0.338292,0.341101
8500.5,0.185804,0.091247,0.226837,0.11558,0.186026,0.435841,0.169105,1.067878,0.342136,0.344945
8500.75,0.185804,0.092528,0.226837,0.113017,0.182183,0.437122,0.170386,1.057625,0.338292,0.342382
8501.0,0.187086,0.092528,0.2294,0.113017,0.184745,0.442246,0.167824,1.058907,0.339573,0.343664
8501.25,0.185804,0.096373,0.228118,0.113017,0.174496,0.43456,0.167824,1.052499,0.338292,0.343664
8501.5,0.185804,0.095091,0.228118,0.111736,0.175778,0.433279,0.167824,1.052499,0.338292,0.341101
8501.75,0.185804,0.095091,0.2294,0.111736,0.188589,0.43456,0.167824,1.05378,0.338292,0.341101
8502.0,0.189648,0.092528,0.2294,0.110455,0.194994,0.431997,0.166543,1.052499,0.338292,0.342382
8502.25,0.189648,0.092528,0.231963,0.111736,0.188589,0.433279,0.167824,1.049936,0.338292,0.347508
8502.5,0.187086,0.095091,0.2294,0.110455,0.193713,0.426873,0.166543,1.04481,0.338292,0.343664
8502.75,0.187086,0.095091,0.230681,0.109173,0.191151,0.394846,0.167824,1.047373,0.338292,0.341101
8503.0,0.185804,0.092528,0.230681,0.109173,0.192432,0.396127,0.166543,1.04481,0.339573,0.342382
8503.25,0.187086,0.091247,0.230681,0.109173,0.188589,0.394846,0.1627,1.024305,0.339573,0.343664
8503.5,0.184523,0.095091,0.2294,0.110455,0.202681,0.42303,0.1627,1.015334,0.338292,0.342382
8503.75,0.192211,0.09381,0.230681,0.110455,0.2014,0.417905,0.1627,1.025586,0.339573,0.343664
8504.0,0.185804,0.091247,0.2294,0.111736,0.209086,0.414062,0.161419,1.03712,0.338292,0.342382
8504.25,0.185804,0.092528,0.230681,0.110455,0.205243,0.415343,0.1627,1.035839,0.338292,0.346226
8504.5,0.185804,0.091247,0.230681,0.109173,0.202681,0.403813,0.1627,1.039683,0.338292,0.342382
8504.75,0.185804,0.09381,0.2294,0.111736,0.206524,0.396127,0.161419,1.03712,0.338292,0.33982
8505.0,0.187086,0.091247,0.230681,0.109173,0.206524,0.387159,0.160137,1.034557,0.344699,0.343664
8505.25,0.187086,0.09381,0.230681,0.109173,0.206524,0.389721,0.160137,1.012771,0.338292,0.343664
8505.5,0.187086,0.09381,0.231963,0.107892,0.203962,0.389721,0.160137,1.008926,0.338292,0.343664
8505.75,0.187086,0.092528,0.230681,0.106611,0.2014,0.393564,0.161419,1.007644,0.338292,0.342382
8506.0,0.187086,0.092528,0.228118,0.106611,0.202681,0.392283,0.156294,1.006363,0.338292,0.342382
8506.25,0.187086,0.092528,0.231963,0.10533,0.2014,0.394846,0.156294,1.006363,0.338292,0.343664
8506.5,0.187086,0.092528,0.239652,0.109173,0.207805,0.4115,0.156294,1.001236,0.338292,0.343664
8506.75,0.187086,0.091247,0.244778,0.106611,0.207805,0.393564,0.160137,0.992265,0.339573,0.343664
8507.0,0.187086,0.092528,0.244778,0.106611,0.206524,0.391002,0.157575,0.988421,0.338292,0.347508
8507.25,0.187086,0.092528,0.24606,0.106611,0.206524,0.394846,0.156294,1.008926,0.338292,0.342382
8507.5,0.185804,0.091247,0.248623,0.10533,0.205243,0.402532,0.157575,1.007644,0.338292,0.343664
8507.75,0.187086,0.089966,0.252468,0.10533,0.202681,0.39997,0.156294,1.015334,0.338292,0.341101
8508.0,0.187086,0.092528,0.251186,0.106611,0.202681,0.403813,0.158856,0.999955,0.338292,0.343664
8508.25,0.187086,0.092528,0.247342,0.10533,0.203962,0.406375,0.160137,0.973042,0.339573,0.342382
8508.5,0.187086,0.089966,0.247342,0.10533,0.205243,0.414062,0.160137,0.966634,0.338292,0.33982
8508.75,0.187086,0.089966,0.253749,0.106611,0.2014,0.417905,0.158856,0.96279,0.338292,0.33982
8509.0,0.187086,0.088684,0.264002,0.102767,0.200118,0.421749,0.158856,0.953819,0.339573,0.33982
8509.25,0.189648,0.09381,0.269128,0.104048,0.200118,0.424311,0.160137,0.947411,0.339573,0.341101
8509.5,0.185804,0.089966,0.266565,0.104048,0.197556,0.42303,0.160137,0.944848,0.338292,0.341101
8509.75,0.187086,0.089966,0.257594,0.104048,0.198837,0.420468,0.158856,0.946129,0.339573,0.33982
8510.0,0.187086,0.089966,0.256313,0.104048,0.198837,0.421749,0.160137,0.943566,0.338292,0.33982
8510.25,0.187086,0.091247,0.257594,0.10533,0.197556,0.419186,0.160137,0.932032,0.338292,0.341101
8510.5,0.187086,0.088684,0.257594,0.10533,0.197556,0.396127,0.161419,0.928187,0.339573,0.342382
8510.75,0.187086,0.087403,0.256313,0.104048,0.197556,0.380753,0.160137,0.920498,0.338292,0.343664
8511.0,0.187086,0.088684,0.253749,0.102767,0.197556,0.384597,0.161419,0.916653,0.338292,0.342382
8511.25,0.188367,0.087403,0.253749,0.101486,0.196275,0.387159,0.160137,0.907682,0.338292,0.366728
8511.5,0.187086,0.091247,0.252468,0.104048,0.197556,0.387159,0.1627,0.899993,0.338292,0.366728
8511.75,0.187086,0.089966,0.251186,0.102767,0.194994,0.392283,0.166543,0.899993,0.338292,0.360321
8512.0,0.187086,0.089966,0.337051,0.101486,0.196275,0.393564,0.163981,0.884614,0.343417,0.364165
8512.25,0.185804,0.088684,0.413945,0.100205,0.191151,0.394846,0.1627,0.892304,0.338292,0.357758
8512.5,0.19093,0.089966,0.293478,0.101486,0.192432,0.389721,0.160137,0.882051,0.338292,0.35904
8512.75,0.187086,0.088684,0.285788,0.101486,0.191151,0.391002,0.160137,0.871799,0.338292,0.35904
8513.0,0.185804,0.089966,0.280662,0.098923,0.196275,0.394846,0.1627,0.871799,0.338292,0.35904
8513.25,0.188367,0.089966,0.280662,0.100205,0.193713,0.394846,0.163981,0.866672,0.338292,0.35904
8513.5,0.188367,0.087403,0.280662,0.098923,0.192432,0.389721,0.096083,0.860265,0.343417,0.360321
8513.75,0.185804,0.087403,0.278099,0.098923,0.193713,0.38844,0.065336,0.85642,0.339573,0.35904
8514.0,0.188367,0.087403,0.278099,0.098923,0.194994,0.389721,0.061493,0.857701,0.338292,0.366728
8514.25,0.188367,0.086121,0.279381,0.100205,0.192432,0.389721,0.061493,0.850012,0.338292,0.357758
8514.5,0.187086,0.08484,0.279381,0.100205,0.196275,0.397408,0.062774,0.84873,0.339573,0.360321
8514.75,0.19093,0.087403,0.280662,0.100205,0.193713,0.394846,0.065336,0.851294,0.339573,0.364165
8515.0,0.187086,0.08484,0.280662,0.096361,0.192432,0.392283,0.09352,0.841041,0.338292,0.357758
8515.25,0.187086,0.086121,0.279381,0.098923,0.18987,0.397408,0.097364,0.838478,0.339573,0.361602
8515.5,0.187086,0.086121,0.280662,0.097642,0.179621,0.403813,0.097364,0.837196,0.402362,0.364165
8515.75,0.187086,0.087403,0.280662,0.096361,0.174496,0.412781,0.094801,0.837196,0.338292,0.364165
8516.0,0.187086,0.086121,0.279381,0.097642,0.186026,0.419186,0.106331,0.833352,0.338292,0.356477
8516.25,0.188367,0.088684,0.280662,0.098923,0.186026,0.410219,0.107612,0.829507,0.339573,0.360321
8516.5,0.187086,0.08484,0.280662,0.09508,0.187307,0.403813,0.096083,0.830789,0.338292,0.361602
8516.75,0.17299,0.086121,0.283225,0.096361,0.182183,0.39997,0.052525,0.830789,0.338292,0.364165
8517.0,0.178116,0.086121,0.280662,0.09508,0.186026,0.401251,0.044839,0.830789,0.335729,0.361602
8517.25,0.178116,0.08484,0.280662,0.097642,0.186026,0.405094,0.121704,0.834633,0.339573,0.35904
8517.5,0.175553,0.086121,0.280662,0.098923,0.188589,0.403813,0.137078,0.825662,0.339573,0.364165
8517.75,0.170427,0.083558,0.283225,0.096361,0.194994,0.405094,0.144764,0.829507,0.338292,0.364165
8518.0,0.169146,0.086121,0.280662,0.096361,0.196275,0.402532,0.142202,0.823099,0.338292,0.361602
8518.25,0.169146,0.087403,0.280662,0.096361,0.194994,0.403813,0.143483,0.819255,0.338292,0.360321
8518.5,0.170427,0.087403,0.281944,0.098923,0.192432,0.405094,0.140921,0.819255,0.338292,0.35904
8518.75,0.170427,0.08484,0.283225,0.097642,0.193713,0.402532,0.143483,0.817973,0.338292,0.361602
8519.0,0.165302,0.086121,0.285788,0.096361,0.192432,0.402532,0.146045,0.810284,0.338292,0.356477
8519.25,0.16402,0.08484,0.283225,0.100205,0.194994,0.402532,0.149889,0.802594,0.338292,0.360321
8519.5,0.158895,0.083558,0.281944,0.096361,0.193713,0.405094,0.152451,0.805157,0.338292,0.357758
8519.75,0.162739,0.082277,0.28707,0.096361,0.202681,0.402532,0.170386,0.814128,0.338292,0.357758
8520.0,0.167865,0.082277,0.281944,0.097642,0.198837,0.403813,0.166543,0.817973,0.338292,0.356477
8520.25,0.187086,0.087403,0.285788,0.097642,0.198837,0.402532,0.165262,0.820536,0.338292,0.35904
8520.5,0.19093,0.080996,0.281944,0.096361,0.2014,0.402532,0.1627,0.825662,0.340855,0.35904
8520.75,0.1999,0.083558,0.280662,0.09508,0.2014,0.401251,0.163981,0.825662,0.338292,0.355196
8521.0,0.185804,0.082277,0.280662,0.09508,0.200118,0.403813,0.157575,0.830789,0.338292,0.355196
8521.25,0.17299,0.082277,0.279381,0.092517,0.200118,0.401251,0.153732,0.841041,0.338292,0.356477
8521.5,0.170427,0.083558,0.279381,0.093798,0.198837,0.401251,0.149889,0.867954,0.33701,0.362884
8521.75,0.176834,0.08484,0.279381,0.09508,0.200118,0.401251,0.148608,0.874362,0.343417,0.357758
8522.0,0.175553,0.082277,0.283225,0.093798,0.2014,0.402532,0.148608,0.867954,0.338292,0.361602
8522.25,0.158895,0.083558,0.278099,0.093798,0.196275,0.39997,0.149889,0.875643,0.339573,0.365446
8522.5,0.178116,0.08484,0.279381,0.09508,0.197556,0.402532,0.149889,0.88077,0.338292,0.360321
8522.75,0.18196,0.08484,0.278099,0.093798,0.196275,0.401251,0.15117,0.876925,0.343417,0.360321
8523.0,0.188367,0.086121,0.279381,0.096361,0.197556,0.39997,0.153732,0.878206,0.343417,0.357758
8523.25,0.187086,0.083558,0.278099,0.096361,0.194994,0.39997,0.152451,0.797468,0.338292,0.357758
8523.5,0.184523,0.086121,0.278099,0.092517,0.197556,0.398689,0.153732,0.756458,0.338292,0.355196
8523.75,0.185804,0.083558,0.278099,0.093798,0.194994,0.401251,0.153732,0.752613,0.339573,0.356477
8524.0,0.184523,0.082277,0.276818,0.096361,0.193713,0.39997,0.155013,0.753895,0.339573,0.353914
8524.25,0.184523,0.083558,0.278099,0.097642,0.187307,0.396127,0.155013,0.762866,0.339573,0.353914
8524.5,0.185804,0.083558,0.278099,0.09508,0.17834,0.398689,0.155013,0.764147,0.343417,0.353914
8524.75,0.184523,0.087403,0.278099,0.093798,0.174496,0.398689,0.156294,0.76671,0.338292,0.353914
8525.0,0.183241,0.083558,0.276818,0.091236,0.179621,0.397408,0.165262,0.764147,0.343417,0.355196
8525.25,0.184523,0.08484,0.278099,0.091236,0.192432,0.397408,0.17423,0.762866,0.338292,0.356477
8525.5,0.184523,0.082277,0.278099,0.093798,0.197556,0.397408,0.176792,0.764147,0.338292,0.357758
8525.75,0.184523,0.083558,0.278099,0.093798,0.200118,0.401251,0.178073,0.765429,0.339573,0.357758
8526.0,0.183241,0.083558,0.276818,0.091236,0.202681,0.397408,0.176792,0.764147,0.338292,0.355196
8526.25,0.183241,0.086121,0.276818,0.092517,0.205243,0.396127,0.171667,0.759021,0.339573,0.353914
8526.5,0.18196,0.08484,0.278099,0.093798,0.206524,0.396127,0.172948,0.762866,0.339573,0.353914
8526.75,0.18196,0.083558,0.276818,0.09508,0.202681,0.396127,0.158856,0.761584,0.342136,0.360321
8527.0,0.183241,0.083558,0.276818,0.093798,0.203962,0.393564,0.130672,0.760303,0.338292,0.352633
8527.25,0.183241,0.08484,0.276818,0.092517,0.202681,0.396127,0.142202,0.759021,0.33701,0.356477
8527.5,0.189648,0.08484,0.275536,0.092517,0.203962,0.392283,0.144764,0.761584,0.338292,0.355196
8527.75,0.180679,0.083558,0.274254,0.093798,0.206524,0.393564,0.146045,0.761584,0.339573,0.353914
8528.0,0.178116,0.086121,0.275536,0.092517,0.210367,0.393564,0.157575,0.76671,0.338292,0.353914
8528.25,0.178116,0.083558,0.275536,0.09508,0.209086,0.393564,0.160137,0.762866,0.338292,0.351352
8528.5,0.183241,0.086121,0.276818,0.093798,0.211648,0.397408,0.158856,0.761584,0.339573,0.352633
8528.75,0.180679,0.083558,0.279381,0.092517,0.220616,0.394846,0.160137,0.759021,0.33701,0.35007
8529.0,0.178116,0.083558,0.279381,0.091236,0.220616,0.394846,0.158856,0.75774,0.338292,0.356477
8529.25,0.178116,0.083558,0.276818,0.091236,0.219335,0.393564,0.161419,0.759021,0.339573,0.353914
8529.5,0.176834,0.083558,0.276818,0.089955,0.221897,0.389721,0.158856,0.760303,0.342136,0.357758
8529.75,0.178116,0.082277,0.276818,0.096361,0.218054,0.37691,0.158856,0.762866,0.338292,0.353914
8530.0,0.176834,0.082277,0.276818,0.092517,0.215492,0.374348,0.160137,0.75774,0.339573,0.353914
8530.25,0.18196,0.082277,0.276818,0.092517,0.219335,0.371786,0.158856,0.752613,0.338292,0.352633
8530.5,0.178116,0.082277,0.276818,0.092517,0.219335,0.378191,0.161419,0.753895,0.339573,0.35904
8530.75,0.178116,0.083558,0.278099,0.093798,0.218054,0.384597,0.158856,0.755176,0.342136,0.352633
8531.0,0.176834,0.082277,0.276818,0.093798,0.221897,0.389721,0.158856,0.769274,0.34598,0.348789
8531.25,0.178116,0.083558,0.278099,0.093798,0.220616,0.389721,0.1627,0.775681,0.349824,0.351352
8531.5,0.178116,0.08484,0.275536,0.092517,0.218054,0.397408,0.160137,0.776963,0.348543,0.35007
8531.75,0.176834,0.08484,0.275536,0.091236,0.229584,0.396127,0.1627,0.775681,0.348543,0.348789
8532.0,0.176834,0.083558,0.278099,0.089955,0.234708,0.397408,0.1627,0.769274,0.348543,0.352633
8532.25,0.176834,0.082277,0.276818,0.092517,0.23727,0.39997,0.163981,0.765429,0.344699,0.351352
8532.5,0.176834,0.082277,0.278099,0.093798,0.230865,0.406375,0.163981,0.769274,0.34598,0.352633
8532.75,0.176834,0.083558,0.278099,0.089955,0.229584,0.401251,0.163981,0.7744,0.34598,0.353914
8533.0,0.176834,0.08484,0.279381,0.092517,0.22574,0.402532,0.163981,0.7744,0.347262,0.352633
8533.25,0.176834,0.082277,0.278099,0.089955,0.224459,0.396127,0.165262,0.776963,0.344699,0.361602
8533.5,0.176834,0.082277,0.280662,0.091236,0.227022,0.39997,0.166543,0.779526,0.343417,0.356477
8533.75,0.178116,0.082277,0.276818,0.091236,0.22574,0.402532,0.166543,0.776963,0.347262,0.355196
8534.0,0.176834,0.083558,0.278099,0.093798,0.230865,0.410219,0.163981,0.784652,0.349824,0.347508
8534.25,0.178116,0.083558,0.278099,0.091236,0.229584,0.403813,0.165262,0.7744,0.348543,0.343664
8534.5,0.178116,0.083558,0.276818,0.091236,0.233427,0.406375,0.163981,0.778245,0.348543,0.344945
8534.75,0.176834,0.080996,0.276818,0.091236,0.232146,0.405094,0.165262,0.782089,0.349824,0.344945
8535.0,0.176834,0.080996,0.278099,0.092517,0.235989,0.405094,0.166543,0.794905,0.349824,0.352633
8535.25,0.176834,0.080996,0.275536,0.092517,0.233427,0.402532,0.167824,0.79875,0.348543,0.347508
8535.5,0.176834,0.083558,0.275536,0.089955,0.232146,0.405094,0.166543,0.797468,0.347262,0.346226
8535.75,0.176834,0.080996,0.275536,0.09508,0.234708,0.402532,0.165262,0.785934,0.347262,0.35007
8536.0,0.176834,0.083558,0.278099,0.092517,0.232146,0.403813,0.165262,0.811565,0.347262,0.353914
8536.25,0.178116,0.082277,0.275536,0.093798,0.230865,0.403813,0.169105,0.833352,0.348543,0.352633
8536.5,0.178116,0.079714,0.275536,0.092517,0.229584,0.401251,0.166543,0.83976,0.349824,0.35007
8536.75,0.178116,0.080996,0.275536,0.093798,0.229584,0.402532,0.167824,0.853857,0.348543,0.35007
8537.0,0.175553,0.083558,0.274254,0.092517,0.228303,0.401251,0.166543,0.857701,0.343417,0.353914
8537.25,0.176834,0.080996,0.274254,0.089955,0.229584,0.401251,0.167824,0.862828,0.379297,0.35007
8537.5,0.176834,0.083558,0.274254,0.089955,0.229584,0.402532,0.166543,0.857701,0.351106,0.352633
8537.75,0.176834,0.080996,0.276818,0.092517,0.230865,0.403813,0.167824,0.858983,0.342136,0.351352
8538.0,0.176834,0.080996,0.272973,0.091236,0.229584,0.39997,0.167824,0.858983,0.342136,0.352633
8538.25,0.176834,0.079714,0.272973,0.091236,0.228303,0.39997,0.167824,0.862828,0.342136,0.352633
8538.5,0.176834,0.080996,0.272973,0.091236,0.229584,0.39997,0.167824,0.867954,0.343417,0.352633
8538.75,0.178116,0.079714,0.272973,0.089955,0.224459,0.397408,0.160137,0.875643,0.343417,0.35007
8539.0,0.176834,0.078433,0.275536,0.093798,0.224459,0.398689,0.160137,0.88077,0.343417,0.353914
8539.25,0.176834,0.080996,0.272973,0.092517,0.223178,0.396127,0.160137,0.701351,0.344699,0.348789
8539.5,0.178116,0.082277,0.271691,0.092517,0.223178,0.398689,0.1627,0.789779,0.34598,0.352633
8539.75,0.176834,0.078433,0.271691,0.089955,0.220616,0.398689,0.1627,0.782089,0.344699,0.348789
8540.0,0.176834,0.078433,0.272973,0.092517,0.219335,0.396127,0.163981,0.707759,0.344699,0.342382
8540.25,0.176834,0.078433,0.271691,0.089955,0.223178,0.396127,0.166543,0.653933,0.344699,0.347508
8540.5,0.175553,0.07587,0.271691,0.092517,0.220616,0.394846,0.167824,0.682127,0.347262,0.351352
8540.75,0.176834,0.078433,0.271691,0.091236,0.220616,0.393564,0.166543,0.701351,0.343417,0.351352
8541.0,0.175553,0.079714,0.271691,0.091236,0.219335,0.393564,0.167824,0.73339,0.344699,0.356477
8541.25,0.176834,0.079714,0.271691,0.088673,0.221897,0.393564,0.166543,0.738516,0.344699,0.356477
8541.5,0.175553,0.077151,0.27041,0.091236,0.219335,0.392283,0.171667,0.747487,0.343417,0.35007
8541.75,0.175553,0.079714,0.27041,0.091236,0.219335,0.391002,0.166543,0.762866,0.34598,0.353914
8542.0,0.176834,0.078433,0.271691,0.088673,0.218054,0.393564,0.167824,0.778245,0.344699,0.348789
8542.25,0.178116,0.080996,0.272973,0.088673,0.218054,0.392283,0.169105,0.796186,0.344699,0.344945
8542.5,0.175553,0.082277,0.271691,0.091236,0.214211,0.396127,0.169105,0.811565,0.344699,0.353914
8542.75,0.175553,0.080996,0.27041,0.093798,0.215492,0.392283,0.169105,0.819255,0.344699,0.347508
8543.0,0.175553,0.077151,0.271691,0.088673,0.214211,0.389721,0.167824,0.844886,0.344699,0.347508
8543.25,0.175553,0.079714,0.271691,0.089955,0.214211,0.389721,0.169105,0.855138,0.344699,0.346226
8543.5,0.175553,0.078433,0.27041,0.089955,0.212929,0.393564,0.167824,0.853857,0.344699,0.346226
8543.75,0.175553,0.077151,0.27041,0.091236,0.211648,0.393564,0.167824,0.852575,0.343417,0.347508
8544.0,0.176834,0.078433,0.271691,0.089955,0.210367,0.38844,0.167824,0.852575,0.344699,0.348789
8544.25,0.176834,0.079714,0.271691,0.088673,0.210367,0.387159,0.169105,0.855138,0.344699,0.351352
8544.5,0.176834,0.079714,0.271691,0.091236,0.210367,0.38844,0.166543,0.862828,0.343417,0.351352
8544.75,0.176834,0.079714,0.274254,0.091236,0.207805,0.391002,0.1627,0.855138,0.344699,0.352633
8545.0,0.178116,0.079714,0.272973,0.089955,0.210367,0.387159,0.1627,0.834633,0.343417,0.353914
8545.25,0.176834,0.078433,0.271691,0.089955,0.209086,0.387159,0.152451,0.824381,0.344699,0.353914
8545.5,0.180679,0.079714,0.271691,0.088673,0.211648,0.385878,0.152451,0.817973,0.343417,0.352633
8545.75,0.176834,0.078433,0.271691,0.091236,0.206524,0.38844,0.161419,0.821818,0.343417,0.352633
8546.0,0.176834,0.080996,0.271691,0.091236,0.209086,0.384597,0.160137,0.817973,0.343417,0.35007
8546.25,0.178116,0.077151,0.271691,0.088673,0.211648,0.384597,0.160137,0.820536,0.343417,0.343664
8546.5,0.176834,0.078433,0.271691,0.092517,0.209086,0.384597,0.160137,0.816691,0.343417,0.338538
8546.75,0.176834,0.078433,0.271691,0.087392,0.211648,0.387159,0.165262,0.817973,0.343417,0.351352
